void Simulation::allocateMemory(): 0.0000033800s
void Simulation::updateVelocity(): 0.0008682530s
void Simulation::updatePosition(): 0.0000010200s
void Simulation::preventMoveAgainstForce(): 0.0000006000s
void Simulation::step(): 0.0008909040s
void Simulation::updateVelocity(): 0.0008565530s
void Simulation::updatePosition(): 0.0000009900s
void Simulation::preventMoveAgainstForce(): 0.0000005900s
void Simulation::step(): 0.0008790140s
void Simulation::pairDistribution(double *histogram, int size, double coef): 0.0004378860s
double Simulation::Ekin(): 0.0000009600s
double Simulation::minDistance(int idx): 0.0000007900s
double Simulation::minDistance(int idx): 0.0000006100s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000004600s
double Simulation::minDistance(int idx): 0.0000458610s
double Simulation::minDistance(int idx): 0.0000257510s
double Simulation::minDistance(int idx): 0.0000007100s
double Simulation::minDistance(int idx): 0.0000697010s
double Simulation::minDistance(int idx): 0.0000422510s
double Simulation::minDistance(int idx): 0.0000179200s
double Simulation::minDistance(int idx): 0.0000007600s
double Simulation::minDistance(int idx): 0.0000696710s
double Simulation::minDistance(int idx): 0.0000161510s
double Simulation::minDistance(int idx): 0.0000409910s
double Simulation::minDistance(int idx): 0.0000006900s
double Simulation::minDistance(int idx): 0.0000697110s
double Simulation::minDistance(int idx): 0.0000625510s
double Simulation::minDistance(int idx): 0.0000151510s
double Simulation::minDistance(int idx): 0.0000387910s
double Simulation::minDistance(int idx): 0.0000006700s
double Simulation::minDistance(int idx): 0.0000130700s
double Simulation::minDistance(int idx): 0.0000575910s
double Simulation::minDistance(int idx): 0.0000354110s
double Simulation::minDistance(int idx): 0.0000006000s
double Simulation::minDistance(int idx): 0.0000616210s
double Simulation::minDistance(int idx): 0.0000124100s
double Simulation::minDistance(int idx): 0.0000358500s
double Simulation::minDistance(int idx): 0.0000006000s
double Simulation::minDistance(int idx): 0.0000601410s
double Simulation::minDistance(int idx): 0.0000126210s
double Simulation::minDistance(int idx): 0.0000362000s
double Simulation::minDistance(int idx): 0.0000005900s
double Simulation::minDistance(int idx): 0.0000609910s
double Simulation::minDistance(int idx): 0.0000124000s
double Simulation::minDistance(int idx): 0.0000353110s
double Simulation::minDistance(int idx): 0.0000005900s
double Simulation::minDistance(int idx): 0.0000608410s
double Simulation::minDistance(int idx): 0.0000124800s
double Simulation::minDistance(int idx): 0.0000360310s
double Simulation::minDistance(int idx): 0.0000005900s
double Simulation::minDistance(int idx): 0.0000608810s
double Simulation::minDistance(int idx): 0.0000126100s
double Simulation::minDistance(int idx): 0.0000354300s
double Simulation::minDistance(int idx): 0.0000006000s
double Simulation::minDistance(int idx): 0.0000602710s
double Simulation::minDistance(int idx): 0.0000123700s
double Simulation::minDistance(int idx): 0.0000357200s
double Simulation::minDistance(int idx): 0.0000006000s
double Simulation::minDistance(int idx): 0.0000608010s
double Simulation::minDistance(int idx): 0.0000123500s
double Simulation::minDistance(int idx): 0.0000354510s
double Simulation::minDistance(int idx): 0.0000005900s
double Simulation::minDistance(int idx): 0.0000599410s
double Simulation::minDistance(int idx): 0.0000125900s
double Simulation::minDistance(int idx): 0.0000361110s
double Simulation::minDistance(int idx): 0.0000006000s
double Simulation::minDistance(int idx): 0.0000607110s
double Simulation::minDistance(int idx): 0.0000124200s
double Simulation::minDistance(int idx): 0.0000005900s
double Simulation::minDistance(int idx): 0.0000353900s
double Simulation::minDistance(int idx): 0.0000170410s
double Simulation::minDistance(int idx): 0.0000416100s
double Simulation::minDistance(int idx): 0.0000006600s
double Simulation::minDistance(int idx): 0.0000699110s
double Simulation::minDistance(int idx): 0.0000634410s
double Simulation::minDistance(int idx): 0.0000415010s
double Simulation::minDistance(int idx): 0.0000150900s
double Simulation::minDistance(int idx): 0.0000006700s
double Simulation::minDistance(int idx): 0.0000131100s
double Simulation::minDistance(int idx): 0.0000576510s
double Simulation::minDistance(int idx): 0.0000356210s
double Simulation::minDistance(int idx): 0.0000005700s
double Simulation::minDistance(int idx): 0.0000621010s
double Simulation::minDistance(int idx): 0.0000125800s
double Simulation::minDistance(int idx): 0.0000367700s
double Simulation::minDistance(int idx): 0.0000005800s
double Simulation::minDistance(int idx): 0.0000610000s
double Simulation::minDistance(int idx): 0.0000124610s
double Simulation::minDistance(int idx): 0.0000361900s
double Simulation::minDistance(int idx): 0.0000005800s
double Simulation::minDistance(int idx): 0.0000124900s
double Simulation::minDistance(int idx): 0.0000701410s
double Simulation::minDistance(int idx): 0.0000399710s
double Simulation::minDistance(int idx): 0.0000005800s
double Simulation::minDistance(int idx): 0.0000438010s
double Simulation::minDistance(int idx): 0.0000130810s
double Simulation::minDistance(int idx): 0.0000359310s
double Simulation::minDistance(int idx): 0.0000005700s
double Simulation::minDistance(int idx): 0.0000571110s
double Simulation::minDistance(int idx): 0.0000131000s
double Simulation::minDistance(int idx): 0.0000005900s
double Simulation::minDistance(int idx): 0.0000353010s
double Simulation::minDistance(int idx): 0.0000730710s
double Simulation::minDistance(int idx): 0.0000144700s
double Simulation::minDistance(int idx): 0.0000451910s
double Simulation::minDistance(int idx): 0.0000006300s
double Simulation::minDistance(int idx): 0.0000617900s
double Simulation::minDistance(int idx): 0.0000126300s
double Simulation::minDistance(int idx): 0.0000364010s
double Simulation::minDistance(int idx): 0.0000005900s
double Simulation::minDistance(int idx): 0.0000651810s
double Simulation::minDistance(int idx): 0.0000164300s
double Simulation::minDistance(int idx): 0.0000402310s
double Simulation::minDistance(int idx): 0.0000006000s
double Simulation::minDistance(int idx): 0.0000577410s
double Simulation::minDistance(int idx): 0.0000004800s
double Simulation::minDistance(int idx): 0.0000091800s
double Simulation::minDistance(int idx): 0.0000355600s
double Simulation::minDistance(int idx): 0.0000117000s
double Simulation::minDistance(int idx): 0.0000551210s
double Simulation::minDistance(int idx): 0.0000005500s
double Simulation::minDistance(int idx): 0.0000355600s
double Simulation::minDistance(int idx): 0.0000631310s
double Simulation::minDistance(int idx): 0.0000005400s
double Simulation::minDistance(int idx): 0.0000106100s
double Simulation::minDistance(int idx): 0.0000362300s
double Simulation::minDistance(int idx): 0.0000619210s
double Simulation::minDistance(int idx): 0.0000131310s
double Simulation::minDistance(int idx): 0.0000005300s
double Simulation::minDistance(int idx): 0.0000371300s
double Simulation::minDistance(int idx): 0.0000996910s
double Simulation::minDistance(int idx): 0.0000360310s
double Simulation::minDistance(int idx): 0.0000671510s
double Simulation::minDistance(int idx): 0.0000008710s
double Simulation::minDistance(int idx): 0.0000742310s
double Simulation::minDistance(int idx): 0.0000425410s
double Simulation::minDistance(int idx): 0.0000485610s
double Simulation::minDistance(int idx): 0.0000005500s
double Simulation::minDistance(int idx): 0.0000555110s
double Simulation::minDistance(int idx): 0.0000005200s
double Simulation::minDistance(int idx): 0.0000111400s
double Simulation::minDistance(int idx): 0.0000540410s
double Simulation::minDistance(int idx): 0.0000616610s
double Simulation::minDistance(int idx): 0.0000130400s
double Simulation::minDistance(int idx): 0.0000006000s
double Simulation::minDistance(int idx): 0.0000371110s
double Simulation::minDistance(int idx): 0.0000588810s
double Simulation::minDistance(int idx): 0.0000005300s
double Simulation::minDistance(int idx): 0.0000111600s
double Simulation::minDistance(int idx): 0.0000357710s
double Simulation::minDistance(int idx): 0.0000127200s
double Simulation::minDistance(int idx): 0.0000702710s
double Simulation::minDistance(int idx): 0.0000005200s
double Simulation::minDistance(int idx): 0.0000357900s
double Simulation::minDistance(int idx): 0.0000446510s
double Simulation::minDistance(int idx): 0.0000367810s
double Simulation::minDistance(int idx): 0.0000110600s
double Simulation::minDistance(int idx): 0.0000005300s
double Simulation::minDistance(int idx): 0.0000596110s
double Simulation::minDistance(int idx): 0.0000004700s
double Simulation::minDistance(int idx): 0.0000091200s
double Simulation::minDistance(int idx): 0.0000357010s
double Simulation::minDistance(int idx): 0.0000138300s
double Simulation::minDistance(int idx): 0.0000626710s
double Simulation::minDistance(int idx): 0.0000005400s
double Simulation::minDistance(int idx): 0.0000367900s
double Simulation::minDistance(int idx): 0.0000109500s
double Simulation::minDistance(int idx): 0.0000709310s
double Simulation::minDistance(int idx): 0.0000354400s
double Simulation::minDistance(int idx): 0.0000005500s
double Simulation::minDistance(int idx): 0.0000356410s
double Simulation::minDistance(int idx): 0.0000398300s
double Simulation::minDistance(int idx): 0.0000113700s
double Simulation::minDistance(int idx): 0.0000006000s
double Simulation::minDistance(int idx): 0.0000569610s
double Simulation::minDistance(int idx): 0.0000005500s
double Simulation::minDistance(int idx): 0.0000112110s
double Simulation::minDistance(int idx): 0.0000355810s
double Simulation::minDistance(int idx): 0.0000121500s
double Simulation::minDistance(int idx): 0.0000708210s
double Simulation::minDistance(int idx): 0.0000005500s
double Simulation::minDistance(int idx): 0.0000372210s
double Simulation::minDistance(int idx): 0.0000490810s
double Simulation::minDistance(int idx): 0.0000409710s
double Simulation::minDistance(int idx): 0.0000005600s
double Simulation::minDistance(int idx): 0.0000110400s
double Simulation::minDistance(int idx): 0.0000606010s
double Simulation::minDistance(int idx): 0.0000120900s
double Simulation::minDistance(int idx): 0.0000005500s
double Simulation::minDistance(int idx): 0.0000364910s
double Simulation::minDistance(int idx): 0.0000112700s
double Simulation::minDistance(int idx): 0.0000813310s
double Simulation::minDistance(int idx): 0.0000005200s
double Simulation::minDistance(int idx): 0.0000357800s
double Simulation::minDistance(int idx): 0.0000458210s
double Simulation::minDistance(int idx): 0.0000423400s
double Simulation::minDistance(int idx): 0.0000005400s
double Simulation::minDistance(int idx): 0.0000100900s
double Simulation::minDistance(int idx): 0.0000571910s
double Simulation::minDistance(int idx): 0.0000356010s
double Simulation::minDistance(int idx): 0.0000110010s
double Simulation::minDistance(int idx): 0.0000005400s
double Simulation::minDistance(int idx): 0.0000524510s
double Simulation::minDistance(int idx): 0.0000355710s
double Simulation::minDistance(int idx): 0.0000004500s
double Simulation::minDistance(int idx): 0.0000093500s
double Simulation::minDistance(int idx): 0.0000483610s
double Simulation::minDistance(int idx): 0.0000400910s
double Simulation::minDistance(int idx): 0.0000005300s
double Simulation::minDistance(int idx): 0.0000107410s
double Simulation::minDistance(int idx): 0.0000606310s
double Simulation::minDistance(int idx): 0.0000005600s
double Simulation::minDistance(int idx): 0.0000106800s
double Simulation::minDistance(int idx): 0.0000357200s
double Simulation::minDistance(int idx): 0.0000634110s
double Simulation::minDistance(int idx): 0.0000167800s
double Simulation::minDistance(int idx): 0.0000005200s
double Simulation::minDistance(int idx): 0.0000396400s
double Simulation::minDistance(int idx): 0.0000626910s
double Simulation::minDistance(int idx): 0.0000113110s
double Simulation::minDistance(int idx): 0.0000005400s
double Simulation::minDistance(int idx): 0.0000363100s
double Simulation::minDistance(int idx): 0.0000643310s
double Simulation::minDistance(int idx): 0.0000005300s
double Simulation::minDistance(int idx): 0.0000106900s
double Simulation::minDistance(int idx): 0.0000359410s
double Simulation::minDistance(int idx): 0.0000601410s
double Simulation::minDistance(int idx): 0.0000137100s
double Simulation::minDistance(int idx): 0.0000005200s
double Simulation::minDistance(int idx): 0.0000357410s
double Simulation::minDistance(int idx): 0.0000621510s
double Simulation::minDistance(int idx): 0.0000005400s
double Simulation::minDistance(int idx): 0.0000111100s
double Simulation::minDistance(int idx): 0.0000359000s
double Simulation::minDistance(int idx): 0.0000623910s
double Simulation::minDistance(int idx): 0.0000111810s
double Simulation::minDistance(int idx): 0.0000005300s
double Simulation::minDistance(int idx): 0.0000357400s
double Simulation::minDistance(int idx): 0.0000650210s
double Simulation::minDistance(int idx): 0.0000137900s
double Simulation::minDistance(int idx): 0.0000005100s
double Simulation::minDistance(int idx): 0.0000376910s
double Simulation::minDistance(int idx): 0.0000611210s
double Simulation::minDistance(int idx): 0.0000005300s
double Simulation::minDistance(int idx): 0.0000131000s
double Simulation::minDistance(int idx): 0.0000365410s
double Simulation::minDistance(int idx): 0.0000636110s
double Simulation::minDistance(int idx): 0.0000116910s
double Simulation::minDistance(int idx): 0.0000005400s
double Simulation::minDistance(int idx): 0.0000359610s
double Simulation::minDistance(int idx): 0.0000730010s
double Simulation::minDistance(int idx): 0.0000248300s
double Simulation::minDistance(int idx): 0.0000480710s
double Simulation::minDistance(int idx): 0.0000005800s
double Simulation::minDistance(int idx): 0.0000746010s
double Simulation::minDistance(int idx): 0.0000213600s
double Simulation::minDistance(int idx): 0.0000474310s
double Simulation::minDistance(int idx): 0.0000006100s
double Simulation::minDistance(int idx): 0.0000638110s
double Simulation::minDistance(int idx): 0.0000117810s
double Simulation::minDistance(int idx): 0.0000005900s
double Simulation::minDistance(int idx): 0.0000357700s
